artist_id,has_discography,first_release,latest_release,career_time,time_since_latest_release,studio_albums,non_remix_singles,total_artists,artists_ids
Boogarins_2015-03-28,True,2013.0,2013-10-01,2.0,1.0,1.0,0.0,1.0,"spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s,spotify:artist:0ohvsn0lgt51qZUbu9ct4s"
Nem Liminha Ouviu_2015-03-28,True,2014.0,2014-05-13,1.0,0.0,1.0,0.0,1.0,"spotify:artist:3pJB0N9qq4nu9Qngx4HxFy,spotify:artist:3pJB0N9qq4nu9Qngx4HxFy,spotify:artist:3pJB0N9qq4nu9Qngx4HxFy,spotify:artist:3pJB0N9qq4nu9Qngx4HxFy,spotify:artist:3pJB0N9qq4nu9Qngx4HxFy"
St. Vincent_2015-03-28,True,2007.0,2014-02-25,8.0,1.0,5.0,7.0,1.0,"spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6,spotify:artist:7bcbShaqKdcyjnmv4Ix8j6"
Marcelo D2_2015-03-28,True,2006.0,2013-01-01,9.0,2.0,4.0,5.0,1.0,"spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL,spotify:artist:1vEN3d3dJbmdHQpXD6AIkL"
Kongos_2015-03-28,True,2014.0,2014-09-22,1.0,0.0,2.0,1.0,1.0,"spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS,spotify:artist:58R5LHkK3vkmEyGUPOR5kS"
Bastille_2015-03-28,True,2012.0,2014-12-01,3.0,0.0,3.0,8.0,1.0,"spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc,spotify:artist:7EQ0qTo7fWT7DPxmxtSYEc"
DJ Anna_2015-03-28,True,2011.0,2014-09-16,4.0,0.0,0.0,9.0,1.0,"spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg,spotify:artist:2lKlbsMYyyAbhZVaiT3cDg"
Vintage Culture_2015-03-28,True,2013.0,2015-02-23,2.0,0.0,0.0,15.0,1.0,"spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts,spotify:artist:28uJnu5EsrGml2tBd7y8ts"
E-cologyk vs Jakko_2015-03-28,True,2014.0,2015-03-09,1.0,0.0,0.0,5.0,2.0,"spotify:artist:1RA28NICkPBzj2anVLXYHN,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0,spotify:artist:3T56aaw6utzSabl8rL6RF0"
DJ Snake_2015-03-28,True,2011.0,2014-10-14,4.0,0.0,0.0,6.0,1.0,"spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4,spotify:artist:540vIaP2JwjQb9dm3aArA4"
Dillon Francis_2015-03-28,True,2011.0,2014-04-04,4.0,0.0,1.0,14.0,1.0,"spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf,spotify:artist:5R3Hr2cnCCjt220Jmt2xLf"
Ritmo Machine_2015-03-28,True,2011.0,2011-01-01,4.0,4.0,1.0,0.0,1.0,spotify:artist:00sAqRmmkclLUg9p8ICDnw
